Root,Root,Root,Root,Hips,Hips,Hips,Hips,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftShin,LeftShin,LeftShin,LeftShin,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftToe,LeftToe,LeftToe,LeftToe,LeftToeTip,LeftToeTip,LeftToeTip,LeftToeTip,RightThigh,RightThigh,RightThigh,RightThigh,RightShin,RightShin,RightShin,RightShin,RightFoot,RightFoot,RightFoot,RightFoot,RightToe,RightToe,RightToe,RightToe,RightToeTip,RightToeTip,RightToeTip,RightToeTip,Spine1,Spine1,Spine1,Spine1,Spine2,Spine2,Spine2,Spine2,Spine3,Spine3,Spine3,Spine3,Spine4,Spine4,Spine4,Spine4,LeftShoulder,LeftShoulder,LeftShoulder,LeftShoulder,LeftArm,LeftArm,LeftArm,LeftArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftHand,LeftHand,LeftHand,LeftHand,Neck,Neck,Neck,Neck,Head,Head,Head,Head,RightShoulder,RightShoulder,RightShoulder,RightShoulder,RightArm,RightArm,RightArm,RightArm,RightForeArm,RightForeArm,RightForeArm,RightForeArm,RightHand,RightHand,RightHand,RightHand
6.657903E-08,0,0,1,-0.02452434,-0.9995302,0.01800545,-0.003715343,0.03670345,-0.6947204,-0.07265705,0.714659,-0.1028308,-0.6880971,0.07157782,0.7147203,0.7137859,-0.06700494,0.08043098,0.6924962,0.7026286,-0.0682817,0.07935,0.7038143,0.7026286,-0.0682817,0.07935,0.7038143,-0.1163464,-0.7433816,-0.1006361,-0.6509376,0.1179438,-0.742749,0.1045755,-0.6507512,0.6929136,0.1144887,-0.09983411,0.7048379,0.6918189,0.1136389,-0.09857884,0.7062261,0.6918189,0.1136389,-0.09857884,0.7062261,-0.9989496,0.02479734,0.03156339,-0.02210454,-0.9971055,0.02503928,0.06684696,-0.02618087,-0.9939935,0.02524989,0.1021069,-0.03023107,-0.9939935,0.02524989,0.1021069,-0.03023107,-0.6909906,0.7179495,-0.08147384,0.02104702,0.03327734,-0.5987081,0.02909764,0.7997469,0.045106,-0.5781822,-0.07037009,0.8116152,0.08415888,-0.4043937,-0.1154216,0.9033611,-0.9916099,-0.01240257,0.1116532,-0.06394935,-0.9865974,-0.05002212,0.1209035,-0.09749801,-0.6615062,-0.6906214,0.2165178,0.1963978,0.01354476,-0.8282776,0.08421605,-0.5537878,-0.03772127,-0.8528695,-0.00106798,-0.5207589,-0.1354539,-0.7105847,0.002170211,-0.6904472
6.657903E-08,0,0,1,-0.02535297,-0.9995369,0.01650663,-0.003264902,0.03541866,-0.6948292,-0.07206873,0.7146776,-0.1031149,-0.688096,0.07112287,0.7147257,0.7132421,-0.06605654,0.08134891,0.6930403,0.7025129,-0.0672983,0.0803247,0.703914,0.7025129,-0.0672983,0.0803247,0.703914,-0.1189054,-0.7474813,-0.1049866,-0.6450667,0.1162985,-0.7475717,0.09820735,-0.6465033,0.6959046,0.1215183,-0.1089872,0.6993369,0.6948307,0.1207516,-0.1078036,0.7007194,0.6948307,0.1207516,-0.1078036,0.7007194,-0.9989263,0.02548301,0.03219383,-0.02146004,-0.9970315,0.02558045,0.06765688,-0.02639225,-0.9938483,0.02564507,0.1030935,-0.03129891,-0.9938483,0.02564507,0.1030935,-0.03129891,-0.690984,0.7180466,-0.08118817,0.01893947,0.0347949,-0.5962937,0.02785189,0.8015282,0.04668682,-0.5756059,-0.07190221,0.8132209,0.08654755,-0.4018315,-0.1165855,0.9041288,-0.9912813,-0.01259485,0.1138734,-0.06508309,-0.9860115,-0.05080044,0.1243427,-0.09868984,-0.6616005,-0.6891495,0.2192042,0.1982613,0.01463705,-0.8294557,0.08508451,-0.5518605,-0.03644737,-0.8535525,-0.0004313644,-0.5197304,-0.1343659,-0.7116141,0.003479849,-0.6895937
6.657903E-08,0,0,1,-0.02638636,-0.9995505,0.01397271,-0.00272015,0.03426159,-0.6949876,-0.07162206,0.7146249,-0.103797,-0.6880946,0.07104826,0.7146358,0.7129337,-0.06530245,0.08202784,0.6933488,0.702427,-0.06652846,0.08103662,0.703991,0.702427,-0.06652846,0.08103662,0.703991,-0.1210586,-0.7532111,-0.1088567,-0.6373131,0.1142623,-0.7536265,0.09077182,-0.6408993,0.6990186,0.1282627,-0.1175836,0.6936109,0.6979629,0.1275366,-0.1164268,0.6950017,0.6979629,0.1275366,-0.1164268,0.6950017,-0.9989046,0.02645797,0.03317145,-0.01972996,-0.996935,0.02649459,0.06906681,-0.02546873,-0.9936374,0.02649607,0.1049305,-0.03118328,-0.9936374,0.02649607,0.1049305,-0.03118328,-0.691074,0.7180654,-0.08065467,0.01714985,0.03612833,-0.5943534,0.0264045,0.8029583,0.04834709,-0.5734726,-0.07347548,0.8144899,0.08882275,-0.3995672,-0.1176454,0.9047744,-0.9909271,-0.01260517,0.1165556,-0.0657258,-0.9853779,-0.05167032,0.1278469,-0.10008,-0.6615734,-0.6879205,0.2216216,0.1999255,0.01584724,-0.8307058,0.0857295,-0.549843,-0.0361965,-0.8547922,0.0005103665,-0.5177066,-0.133156,-0.7126453,0.004523105,-0.6887572
6.657903E-08,0,0,1,-0.02721748,-0.9995356,0.01336959,-0.003000553,0.03296473,-0.6951245,-0.07112757,0.7146021,-0.1045804,-0.6880496,0.07099395,0.7145701,0.7128146,-0.06464526,0.08277974,0.6934434,0.7023342,-0.06587956,0.08180094,0.7040564,0.7023342,-0.06587956,0.08180094,0.7040564,-0.1224024,-0.7569284,-0.1126413,-0.6319724,0.1113426,-0.7581002,0.08318064,-0.6371562,0.702095,0.1348311,-0.1254591,0.6878543,0.7010578,0.1340868,-0.1242688,0.6892722,0.7010578,0.1340868,-0.1242688,0.6892722,-0.9988746,0.02734752,0.0336377,-0.0192382,-0.996834,0.02743994,0.07028025,-0.02508837,-0.9934103,0.02749453,0.1068848,-0.03091329,-0.9934103,0.02749453,0.1068848,-0.03091329,-0.6912594,0.7180061,-0.07991849,0.01552796,0.03733212,-0.5928525,0.02490218,0.8040599,0.05005677,-0.571846,-0.07516753,0.8153749,0.09097017,-0.3977207,-0.1187209,0.9052339,-0.9905617,-0.01257698,0.1192751,-0.06635528,-0.9847178,-0.05261047,0.1313047,-0.1015966,-0.6608651,-0.6876944,0.223505,0.2009464,0.01624254,-0.8324008,0.08586116,-0.5472414,-0.03599662,-0.8562217,0.001444553,-0.5153511,-0.1316815,-0.713586,0.005255527,-0.6880607
6.657903E-08,0,0,1,-0.02811626,-0.9995061,0.01359965,-0.003486939,0.03187523,-0.69546,-0.07073228,0.7143643,-0.1055595,-0.6881885,0.07117361,0.7142746,0.7128683,-0.06387745,0.08394817,0.693319,0.7021918,-0.06515267,0.0829624,0.7041303,0.7021918,-0.06515267,0.0829624,0.7041303,-0.1232014,-0.7606686,-0.116223,-0.6266554,0.1077998,-0.762599,0.07488112,-0.6334153,0.7050067,0.1415033,-0.1324426,0.6822033,0.7039976,0.1406516,-0.1311297,0.6836738,0.7039976,0.1406516,-0.1311297,0.6836738,-0.9988478,0.02803268,0.03367808,-0.01956937,-0.99677,0.02790912,0.07084821,-0.02551981,-0.9932687,0.0277456,0.1079761,-0.03144328,-0.9932687,0.0277456,0.1079761,-0.03144328,-0.6915206,0.7178881,-0.07898587,0.01405275,0.03836362,-0.5918154,0.02334566,0.8048218,0.05167644,-0.5707383,-0.07699119,0.8158799,0.09299022,-0.3963861,-0.1198872,0.9054602,-0.9902099,-0.01296429,0.1215328,-0.06742719,-0.9840364,-0.05363343,0.1347074,-0.103199,-0.660185,-0.6874858,0.2251773,0.2020255,0.01667777,-0.8341356,0.08603439,-0.5445529,-0.03443499,-0.8572398,0.002548981,-0.5137587,-0.1300104,-0.714668,0.006223152,-0.687247
6.657903E-08,0,0,1,-0.02898014,-0.9994773,0.01382527,-0.003756901,0.03084923,-0.6958632,-0.07028226,0.7140611,-0.1064992,-0.6884066,0.07140393,0.7139019,0.712588,-0.06322033,0.08503436,0.6935351,0.702053,-0.06449497,0.0840717,0.7041974,0.702053,-0.06449497,0.0840717,0.7041974,-0.1234202,-0.7644753,-0.1196159,-0.6213187,0.1035072,-0.7671736,0.06573363,-0.6296111,0.707697,0.1480924,-0.138521,0.6767907,0.7067246,0.1470631,-0.1370182,0.6783355,0.7067246,0.1470631,-0.1370182,0.6783355,-0.9988164,0.02865203,0.03391967,-0.01985723,-0.9966968,0.02828157,0.07160188,-0.02586904,-0.9931146,0.02786914,0.1092373,-0.03185222,-0.9931146,0.02786914,0.1092373,-0.03185222,-0.6918943,0.7176773,-0.07786474,0.01261997,0.03932707,-0.5911305,0.02179348,0.8053222,0.05330364,-0.5700393,-0.07897218,0.8160747,0.0949138,-0.3955181,-0.1211333,0.9054744,-0.9897226,-0.01240023,0.1249822,-0.06837531,-0.9831489,-0.0526297,0.1403254,-0.1046786,-0.6594644,-0.687313,0.2267397,0.2032174,0.01814534,-0.8352569,0.08647651,-0.5427144,-0.03272956,-0.8583986,0.00377135,-0.5119247,-0.1280477,-0.7159346,0.007500042,-0.6862839
6.657903E-08,0,0,1,-0.02984373,-0.9994478,0.01409377,-0.003848743,0.02994457,-0.6960491,-0.06991099,0.7139547,-0.1073408,-0.6884261,0.07166193,0.7137311,0.7127401,-0.06241404,0.08628026,0.6932976,0.7018969,-0.06374524,0.08530145,0.7042733,0.7018969,-0.06374524,0.08530145,0.7042733,-0.1230949,-0.7683556,-0.1228504,-0.6159425,0.09849533,-0.771781,0.05580502,-0.6257306,0.7101971,0.1545826,-0.1436686,0.6716277,0.7092728,0.1533063,-0.1419117,0.6732686,0.7092728,0.1533063,-0.1419117,0.6732686,-0.9987795,0.02924567,0.0343194,-0.02016092,-0.9966143,0.02860286,0.07249348,-0.02620699,-0.9929485,0.02791612,0.1106159,-0.03222277,-0.9929485,0.02791612,0.1106159,-0.03222277,-0.6923319,0.7174131,-0.07660546,0.01126439,0.04022537,-0.5906851,0.02027611,0.805644,0.05478893,-0.5697001,-0.08113706,0.8160005,0.09678784,-0.3951275,-0.1225099,0.9052613,-0.9893534,-0.01288348,0.1272569,-0.06942739,-0.982455,-0.05364008,0.1434729,-0.1064002,-0.6587037,-0.687173,0.2281976,0.2045217,0.01966758,-0.8362702,0.0868196,-0.5410436,-0.03093127,-0.8596287,0.00505585,-0.5099574,-0.1259129,-0.7173226,0.008950537,-0.6852115
6.657903E-08,0,0,1,-0.03064642,-0.99942,0.01439088,-0.003649386,0.02896609,-0.6961411,-0.06938338,0.713957,-0.1078566,-0.6884006,0.07170056,0.7136742,0.7129737,-0.06174826,0.0873956,0.6929776,0.7017563,-0.06314342,0.086393,0.7043347,0.7017563,-0.06314342,0.086393,0.7043347,-0.122204,-0.7723847,-0.1259067,-0.610439,0.09274617,-0.7765133,0.04506874,-0.6216059,0.7122608,0.161039,-0.1480513,0.6669572,0.7113965,0.1594652,-0.1459949,0.6687087,0.7113965,0.1594652,-0.1459949,0.6687087,-0.9987363,0.02977211,0.0349418,-0.02046037,-0.9965226,0.02885084,0.07353874,-0.02650785,-0.9927756,0.02788394,0.1120795,-0.03252352,-0.9927756,0.02788394,0.1120795,-0.03252352,-0.6928333,0.717092,-0.07524869,0.009958204,0.04111065,-0.5903035,0.01880729,0.8059146,0.05612252,-0.5695304,-0.08341841,0.8157985,0.09861372,-0.3951792,-0.1240669,0.9048299,-0.9889818,-0.01344676,0.1295207,-0.07041775,-0.9817637,-0.05473088,0.1465135,-0.1080681,-0.6578163,-0.6871302,0.2296029,0.2059434,0.02127951,-0.8372321,0.08709938,-0.5394476,-0.02907294,-0.8608848,0.006433083,-0.5079284,-0.1236819,-0.7188048,0.01048689,-0.6840414
6.657903E-08,0,0,1,-0.03141696,-0.9993922,0.01478423,-0.003144589,0.02792915,-0.6960416,-0.06878845,0.7141529,-0.1082198,-0.6882027,0.07166425,0.7138137,0.7132092,-0.06132418,0.08811351,0.6926818,0.7016658,-0.06277191,0.0870882,0.7043726,0.7016658,-0.06277191,0.0870882,0.7043726,-0.1208996,-0.7763728,-0.1288717,-0.6049964,0.08646872,-0.7811706,0.03385317,-0.6173733,0.7138911,0.1675113,-0.1518433,0.6627545,0.7130994,0.1656012,-0.1494535,0.6646276,0.7130994,0.1656012,-0.1494535,0.6646276,-0.9986845,0.03025088,0.03579384,-0.02081211,-0.9964197,0.0290358,0.07473736,-0.02681698,-0.9925946,0.02777359,0.1136202,-0.03278859,-0.9925946,0.02777359,0.1136202,-0.03278859,-0.6933936,0.7167131,-0.07385273,0.008587884,0.04251979,-0.588925,0.01583393,0.8069133,0.05796794,-0.5693548,-0.08707431,0.8154098,0.1004045,-0.3956114,-0.1258839,0.9041926,-0.988608,-0.01409113,0.131782,-0.07134103,-0.9810773,-0.05590533,0.1494713,-0.1096377,-0.6567865,-0.6871902,0.230989,0.2074732,0.02282636,-0.8381249,0.08724544,-0.537972,-0.02721703,-0.8621463,0.007845392,-0.5058673,-0.1213439,-0.7203955,0.01204823,-0.6827599
6.657903E-08,0,0,1,-0.03212434,-0.9993647,0.01525486,-0.002380931,0.02679795,-0.6960216,-0.06795062,0.714296,-0.1084794,-0.6881,0.07163573,0.7138761,0.7134803,-0.06114098,0.08844969,0.6923758,0.7016254,-0.06263349,0.08739928,0.7043865,0.7016254,-0.06263349,0.08739928,0.7043865,-0.119138,-0.7805066,-0.1316924,-0.5993937,0.07990386,-0.7858871,0.02229806,-0.6127805,0.7154124,0.1735845,-0.1553359,0.6587293,0.7146929,0.1713477,-0.1526252,0.6607268,0.7146929,0.1713477,-0.1526252,0.6607268,-0.9986265,0.03065657,0.0368401,-0.0211729,-0.9963096,0.029138,0.07606509,-0.02706688,-0.992411,0.02757111,0.1152252,-0.03292633,-0.992411,0.02757111,0.1152252,-0.03292633,-0.6928952,0.7175561,-0.07045635,0.006775815,0.04398289,-0.587419,0.01295633,0.8079833,0.05914045,-0.5691475,-0.08965087,0.8151912,0.102124,-0.3962954,-0.1279758,0.9034064,-0.9882429,-0.01483816,0.1340136,-0.07208765,-0.980416,-0.05719251,0.1523058,-0.1109821,-0.6557043,-0.6872709,0.2324192,0.2090272,0.02439657,-0.8390314,0.08733243,-0.5364743,-0.02533328,-0.8633966,0.009307448,-0.503804,-0.1189217,-0.7220335,0.01367905,-0.6814242
6.657903E-08,0,0,1,-0.03280619,-0.9993618,0.01412192,-0.0006880858,0.02543113,-0.6959953,-0.06673693,0.7144858,-0.1087385,-0.6879817,0.07174557,0.7139395,0.7138243,-0.06108833,0.08860405,0.6920061,0.7016099,-0.0626289,0.0875219,0.7043871,0.7016099,-0.0626289,0.0875219,0.7043871,-0.1168647,-0.7852467,-0.1342737,-0.5930437,0.0731995,-0.790985,0.01041677,-0.6073518,0.717035,0.1789708,-0.1588814,0.6546658,0.7163743,0.1764605,-0.1559032,0.6567832,0.7163743,0.1764605,-0.1559032,0.6567832,-0.9985669,0.03104998,0.03850452,-0.0204353,-0.9961896,0.02924177,0.07769841,-0.02672634,-0.9922271,0.02738457,0.1168244,-0.03298384,-0.9922271,0.02738457,0.1168244,-0.03298384,-0.6935558,0.7170756,-0.0689591,0.005301601,0.04498088,-0.5864115,0.01165706,0.8086796,0.06104841,-0.5654407,-0.09712396,0.8167723,0.103887,-0.3970688,-0.1303582,0.9025247,-0.9878912,-0.01561464,0.1361765,-0.07268803,-0.9797829,-0.05855419,0.1550087,-0.1121146,-0.6545193,-0.6874068,0.2339245,0.210609,0.02587516,-0.8399466,0.08730638,-0.5349751,-0.02349788,-0.8646068,0.01075927,-0.5017844,-0.1164638,-0.7236953,0.01530067,-0.6800496
6.657903E-08,0,0,1,-0.03332263,-0.9993548,0.01337507,0.0009386155,0.02376497,-0.6959205,-0.06505533,0.7147712,-0.1088443,-0.6878299,0.07187788,0.7140566,0.714277,-0.06109102,0.08891751,0.6914985,0.7015761,-0.06269896,0.08779117,0.7043813,0.7015761,-0.06269896,0.08779117,0.7043813,-0.1139488,-0.7902228,-0.1365149,-0.5864531,0.06644981,-0.7961187,-0.001486541,-0.6014794,0.7188941,0.1836845,-0.1624541,0.6504307,0.7182781,0.1809463,-0.1592535,0.6526664,0.7182781,0.1809463,-0.1592535,0.6526664,-0.998504,0.03131307,0.04015604,-0.01992561,-0.9960647,0.02925051,0.07937215,-0.02645492,-0.9920342,0.0271384,0.118517,-0.03295127,-0.9920342,0.0271384,0.118517,-0.03295127,-0.6942621,0.7165517,-0.06737795,0.003797775,0.04599295,-0.5849892,0.01046495,0.8096685,0.06213778,-0.5646945,-0.09977828,0.8168865,0.1056432,-0.3977995,-0.1329927,0.9016144,-0.9875498,-0.01647029,0.1383272,-0.07307667,-0.9791899,-0.06001432,0.1575945,-0.1129153,-0.6532447,-0.6875897,0.2354692,0.2122412,0.02733983,-0.8409563,0.0872021,-0.5333304,-0.02164771,-0.8657879,0.01216189,-0.4997953,-0.1140491,-0.7253095,0.01688278,-0.6787008
6.657903E-08,0,0,1,-0.03361894,-0.9993492,0.0128344,0.002484105,0.02182174,-0.6959197,-0.06296484,0.7150211,-0.1088816,-0.6877579,0.07203561,0.7141044,0.7147049,-0.06119934,0.08913527,0.6910186,0.7015547,-0.0628683,0.08796611,0.7043657,0.7015547,-0.0628683,0.08796611,0.7043657,-0.1105058,-0.7953166,-0.1384705,-0.5797291,0.05967142,-0.8011987,-0.01328889,-0.5952675,0.7209173,0.1882395,-0.1656853,0.6460595,0.7203486,0.185249,-0.1622419,0.6484277,0.7203486,0.185249,-0.1622419,0.6484277,-0.9984412,0.03142489,0.04178226,-0.01954442,-0.9959353,0.02917704,0.08107663,-0.02623395,-0.991829,0.02687925,0.120296,-0.03289077,-0.991829,0.02687925,0.120296,-0.03289077,-0.6949764,0.7160181,-0.06573222,0.002298823,0.04715402,-0.5831317,0.009362971,0.8109542,0.06323244,-0.5636028,-0.102503,0.8172189,0.1080955,-0.3967472,-0.1381587,0.9010102,-0.9872153,-0.01739164,0.1404701,-0.07329278,-0.9786326,-0.06159262,0.1600795,-0.1134001,-0.6518787,-0.6878299,0.2370223,0.2139271,0.02871585,-0.8420334,0.08705283,-0.53158,-0.01978936,-0.8669729,0.01352872,-0.4977789,-0.1116822,-0.7268636,0.01844979,-0.6773894
6.657903E-08,0,0,1,-0.03358944,-0.9993351,0.01379298,0.003314446,0.01966168,-0.6959299,-0.06058994,0.715279,-0.1087951,-0.6877144,0.07212171,0.7141506,0.7151145,-0.06137075,0.08903155,0.6905929,0.7015747,-0.06308736,0.08782364,0.7043437,0.7015747,-0.06308736,0.08782364,0.7043437,-0.1066353,-0.8006082,-0.1401538,-0.5727237,0.05298479,-0.8063205,-0.02485652,-0.5885764,0.7230579,0.1929828,-0.1681133,0.6416253,0.7225553,0.1896539,-0.1643512,0.6441538,0.7225553,0.1896539,-0.1643512,0.6441538,-0.9983839,0.03129316,0.04294809,-0.02014533,-0.9958125,0.02894236,0.08257654,-0.02647534,-0.9916185,0.02654126,0.1221253,-0.03277102,-0.9916185,0.02654126,0.1221253,-0.03277102,-0.6957079,0.7154654,-0.06402564,0.0007594877,0.04834278,-0.5808843,0.008379046,0.8125064,0.06532001,-0.5595441,-0.1091941,0.8189754,0.1110952,-0.3940946,-0.1451253,0.9007144,-0.9868962,-0.01836314,0.1425795,-0.07327953,-0.9781296,-0.06319229,0.1624493,-0.1134877,-0.6505303,-0.6880887,0.2384948,0.2155568,0.03009634,-0.8432438,0.08679904,-0.5296226,-0.01798419,-0.8681408,0.01482044,-0.4957707,-0.1093018,-0.7283809,0.02008126,-0.6761
6.657903E-08,0,0,1,-0.03340261,-0.9993238,0.01481488,0.00408854,0.01738006,-0.6958833,-0.05811121,0.715589,-0.1087066,-0.6876165,0.0722028,0.7142502,0.715584,-0.0615315,0.08894062,0.690104,0.701594,-0.06330361,0.08768828,0.7043223,0.701594,-0.06330361,0.08768828,0.7043223,-0.10249,-0.8047498,-0.1417111,-0.5672669,0.04592411,-0.8103489,-0.03607273,-0.5830307,0.7251043,0.1979895,-0.1695868,0.6373889,0.724693,0.1942277,-0.1654238,0.6401026,0.724693,0.1942277,-0.1654238,0.6401026,-0.9983289,0.03103608,0.04408434,-0.02080501,-0.9956889,0.02861449,0.08407362,-0.02677079,-0.9914016,0.0261424,0.1239782,-0.03270044,-0.9914016,0.0261424,0.1239782,-0.03270044,-0.6963983,0.7149454,-0.06230998,-0.0008029623,0.04968143,-0.5782492,0.007476576,0.8143124,0.06724883,-0.5553678,-0.1154172,0.8208069,0.1137613,-0.3915863,-0.1514684,0.9004315,-0.9865882,-0.0193917,0.144656,-0.07309677,-0.9776744,-0.06484518,0.1647325,-0.1131893,-0.6490824,-0.6884128,0.2400306,0.2171763,0.03142263,-0.844523,0.08656736,-0.5275416,-0.01623826,-0.8693066,0.01603226,-0.4937463,-0.1070306,-0.729861,0.0216079,-0.6748194
6.657903E-08,0,0,1,-0.0331509,-0.9993122,0.01590611,0.004830118,0.01495363,-0.6958646,-0.05548712,0.7158702,-0.1086242,-0.6875501,0.07227306,0.7143196,0.716005,-0.06164793,0.08876035,0.6896799,0.7016233,-0.06346608,0.0874696,0.7043054,0.7016233,-0.06346608,0.0874696,0.7043054,-0.09809188,-0.8081997,-0.1430354,-0.5627897,0.03864162,-0.8136045,-0.04690306,-0.5782344,0.7269341,0.2030757,-0.1701865,0.6335328,0.7266346,0.1988159,-0.165568,0.6364449,0.7266346,0.1988159,-0.165568,0.6364449,-0.9982738,0.03070298,0.04521054,-0.02151763,-0.9955633,0.02819953,0.08558309,-0.02710255,-0.9911783,0.02564543,0.1258655,-0.03264939,-0.9911783,0.02564543,0.1258655,-0.03264939,-0.6958731,0.7157305,-0.05900309,-0.003089168,0.0511358,-0.5752845,0.00670863,0.8163262,0.06890851,-0.5509596,-0.1213129,0.8227872,0.1162399,-0.3889848,-0.1571852,0.9002624,-0.9862836,-0.02048742,0.1467288,-0.07277489,-0.9772487,-0.06653424,0.1669762,-0.1125949,-0.6475866,-0.6887956,0.2415366,0.218752,0.03277862,-0.8459276,0.08624099,-0.525257,-0.01448895,-0.8705545,0.01714789,-0.4915601,-0.1048845,-0.7313038,0.02309541,-0.6735439
6.657903E-08,0,0,1,-0.03279828,-0.9993007,0.01705014,0.005644253,0.01247683,-0.695804,-0.05280112,0.7161797,-0.1085408,-0.6874478,0.07236299,0.7144216,0.7164592,-0.0618719,0.08840443,0.6892335,0.7016762,-0.06373353,0.08707194,0.704278,0.7016762,-0.06373353,0.08707194,0.704278,-0.09359134,-0.8111632,-0.1441903,-0.558985,0.031315,-0.816268,-0.0572938,-0.5739718,0.7284887,0.2077648,-0.1702751,0.6301941,0.7283033,0.2030149,-0.1652122,0.6332966,0.7283033,0.2030149,-0.1652122,0.6332966,-0.9982165,0.03025532,0.04640807,-0.02224754,-0.9954329,0.02765652,0.08716251,-0.02741597,-0.9909479,0.02500718,0.1278212,-0.03254436,-0.9909479,0.02500718,0.1278212,-0.03254436,-0.6953896,0.716454,-0.05567213,-0.005333981,0.05266457,-0.5720857,0.005993645,0.8184798,0.0699057,-0.5483066,-0.1240964,0.8240591,0.1188061,-0.3864095,-0.1621521,0.9001555,-0.9859813,-0.02166704,0.1488034,-0.07231525,-0.9768487,-0.0682497,0.1691568,-0.1117806,-0.6460515,-0.6892121,0.2430333,0.2203161,0.03412292,-0.8474122,0.08586721,-0.5228339,-0.01278194,-0.871861,0.01818355,-0.4892491,-0.1028511,-0.732796,0.02447773,-0.6721852
6.657903E-08,0,0,1,-0.03241576,-0.9992856,0.01829854,0.006532931,0.009834114,-0.6956488,-0.04991128,0.7165787,-0.1084909,-0.6872496,0.07254845,0.714601,0.7168559,-0.0621447,0.08795714,0.6888538,0.7017397,-0.06403867,0.08658796,0.7042466,0.7017397,-0.06403867,0.08658796,0.7042466,-0.08913713,-0.8135116,-0.1451424,-0.5560461,0.02424645,-0.8182343,-0.0669062,-0.5704633,0.729716,0.2115421,-0.1705529,0.6274363,0.7296208,0.2064113,-0.1651462,0.6306939,0.7296208,0.2064113,-0.1651462,0.6306939,-0.9981546,0.02974227,0.04767377,-0.02302327,-0.995297,0.02701272,0.08880351,-0.0277164,-0.9907114,0.0242329,0.1298316,-0.03236748,-0.9907114,0.0242329,0.1298316,-0.03236748,-0.6948401,0.7172212,-0.05226561,-0.00771738,0.05433502,-0.5686785,0.005376758,0.8207461,0.07090043,-0.5452343,-0.1268026,0.8255993,0.1215046,-0.3839449,-0.1661938,0.9001127,-0.9856642,-0.02293257,0.1509336,-0.07182926,-0.9764254,-0.0700005,0.1713936,-0.1109856,-0.6445093,-0.6896428,0.2445009,0.2218555,0.03552299,-0.8489655,0.08547848,-0.5202778,-0.01106341,-0.8732523,0.0192151,-0.4867639,-0.1009183,-0.7343853,0.02581689,-0.6706917
6.657903E-08,0,0,1,-0.03192684,-0.9992702,0.01957493,0.007526138,0.0067602,-0.695831,-0.04645813,0.7166696,-0.108472,-0.6873942,0.07276666,0.7144427,0.7171487,-0.0624543,0.08757571,0.6885694,0.7017934,-0.06436989,0.08617746,0.7042132,0.7017934,-0.06436989,0.08617746,0.7042132,-0.0849398,-0.8154801,-0.145857,-0.5536275,0.01791292,-0.8197598,-0.07535663,-0.5674458,0.7307011,0.2142852,-0.1718131,0.6250107,0.7306536,0.2089475,-0.1662188,0.6283771,0.7306536,0.2089475,-0.1662188,0.6283771,-0.9980891,0.02910211,0.04903902,-0.02380283,-0.995154,0.02622128,0.09053891,-0.0279964,-0.9904639,0.02329072,0.131931,-0.0321459,-0.9904639,0.02329072,0.131931,-0.0321459,-0.6942458,0.717995,-0.04899596,-0.01027939,0.05599144,-0.5652043,0.004747752,0.8230352,0.07208795,-0.5396596,-0.132396,0.828277,0.1241202,-0.3813656,-0.1694807,0.9002396,-0.9853377,-0.02425052,0.1530904,-0.07131138,-0.9760059,-0.07168823,0.1735963,-0.1101725,-0.642918,-0.6901073,0.2459117,0.2234641,0.03688644,-0.8505293,0.08505584,-0.5176921,-0.009319874,-0.8747314,0.02006207,-0.4841031,-0.09904703,-0.7361459,0.02708587,-0.6689884
6.657903E-08,0,0,1,-0.03140055,-0.9992514,0.020927,0.008529518,0.003822013,-0.6961504,-0.04302727,0.7165954,-0.1085322,-0.6876795,0.07313657,0.714121,0.7173836,-0.06275918,0.08727729,0.6883349,0.7018358,-0.06469224,0.08585422,0.7041811,0.7018358,-0.06469224,0.08585422,0.7041811,-0.08098491,-0.816798,-0.1464044,-0.5521309,0.01187164,-0.8207035,-0.083044,-0.5651626,0.7315279,0.2166562,-0.1744964,0.6224775,0.7314944,0.211253,-0.1688386,0.6259249,0.7314944,0.211253,-0.1688386,0.6259249,-0.9980221,0.02838947,0.05041193,-0.02458946,-0.9950113,0.02532233,0.0922794,-0.02821463,-0.990218,0.0222062,0.1340327,-0.03179377,-0.990218,0.0222062,0.1340327,-0.03179377,-0.6937721,0.7186241,-0.04573972,-0.0129624,0.05716726,-0.5605333,0.002420731,0.8261534,0.07320277,-0.534911,-0.1362354,0.8306336,0.1266615,-0.3785182,-0.1724307,0.9005272,-0.9850153,-0.02564875,0.1552178,-0.07067356,-0.9755992,-0.073394,0.1757389,-0.1092511,-0.6413692,-0.6905419,0.2472292,0.2251124,0.03827915,-0.8521037,0.08450826,-0.5150852,-0.007587128,-0.8762652,0.02082107,-0.4813196,-0.09719419,-0.738108,0.02828184,-0.6670461
