Root,Root,Root,Root,Hips,Hips,Hips,Hips,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftShin,LeftShin,LeftShin,LeftShin,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftToe,LeftToe,LeftToe,LeftToe,RightThigh,RightThigh,RightThigh,RightThigh,RightShin,RightShin,RightShin,RightShin,RightFoot,RightFoot,RightFoot,RightFoot,RightToe,RightToe,RightToe,RightToe,Spine1,Spine1,Spine1,Spine1,Spine2,Spine2,Spine2,Spine2,Spine3,Spine3,Spine3,Spine3,Spine4,Spine4,Spine4,Spine4,LeftShoulder,LeftShoulder,LeftShoulder,LeftShoulder,LeftArm,LeftArm,LeftArm,LeftArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftHand,LeftHand,LeftHand,LeftHand,Neck,Neck,Neck,Neck,Head,Head,Head,Head,RightShoulder,RightShoulder,RightShoulder,RightShoulder,RightArm,RightArm,RightArm,RightArm,RightForeArm,RightForeArm,RightForeArm,RightForeArm,RightHand,RightHand,RightHand,RightHand,MotionType
6.66E-08,0,0,1,-0.01409603,0.9896899,0.03081414,-0.1391608,0.1241946,-0.6155141,0.1547393,-0.7627411,-1.99E-07,-0.000224403,0.3101239,0.9506963,-0.4918274,-0.4926988,0.5276499,-0.4867644,-0.002478538,5.54E-08,-1.30E-07,0.9999971,0.04085752,0.721227,-0.07049505,-0.6878901,4.28E-06,-0.01546336,-0.2371153,0.9713586,0.5952482,-0.4174564,0.5283238,0.4385021,-0.004047982,6.75E-08,7.81E-09,0.9999921,0.0158596,-0.007969432,0.9998404,0.002149326,-0.007971988,-0.01586461,-0.002150067,0.9998404,-0.007993358,-0.01590728,-0.002155822,0.9998394,0,0,0,1,0.1284392,0.1766023,0.7186023,0.6602471,0.5318941,-0.580916,-0.4108045,-0.4592013,-0.009940363,0.093875,-0.05575289,0.9939727,0.08003583,0.1256252,-0.09407797,0.9843594,-0.04033003,-0.1104616,0.02825565,0.99266,-0.04032998,-0.1104615,0.02825564,0.99266,0.1204643,-0.05411078,-0.7023774,0.6994475,-0.3380471,-0.4573899,-0.5045372,0.6495857,-0.1308349,0.4493366,0.2030006,0.8600991,-0.05053508,0.290163,0.0514201,0.954258,2
6.66E-08,0,0,1,-0.01332157,0.9893647,0.03029774,-0.1416408,0.1212992,-0.6304077,0.1542135,-0.75106,6.49E-09,-0.000199919,0.2766671,0.9609659,-0.494349,-0.4866656,0.5180305,-0.5004198,-0.00204236,-5.32E-08,-1.48E-07,0.9999979,0.03560592,0.7197601,-0.06662489,-0.6901008,4.28E-06,-0.01522258,-0.2314391,0.9727306,0.5933941,-0.4191359,0.531608,0.4354331,-0.004119161,1.98E-08,-1.90E-08,0.9999918,0.0155512,-0.008060798,0.9998435,0.002484068,-0.008063321,-0.01555604,-0.0024849,0.9998434,-0.008085014,-0.01559792,-0.002491577,0.9998426,0,0,0,1,0.1292119,0.1773291,0.7188208,0.6596633,0.5308908,-0.5802945,-0.4118893,-0.4601752,-0.01016547,0.09326972,-0.05615808,0.9940043,0.07902087,0.1301979,-0.09392707,0.9838612,-0.03969656,-0.1106595,0.02850466,0.9926565,-0.03969658,-0.1106597,0.02850466,0.9926566,0.1203051,-0.05282783,-0.7020495,0.6999021,-0.3381222,-0.457575,-0.5046202,0.6493518,-0.1301477,0.4487668,0.2029062,0.8605231,-0.05146289,0.2887056,0.05158369,0.9546416,2
6.66E-08,0,0,1,-0.01225219,0.9890081,0.02959001,-0.1443515,0.1160427,-0.6478086,0.1528758,-0.7372295,-2.88E-08,-0.000104607,0.2392702,0.9709532,-0.4975092,-0.4804033,0.5048683,-0.5165321,-0.001814035,1.45E-06,0.000795564,0.9999982,0.03097815,0.7192191,-0.06240122,-0.691282,3.96E-06,-0.01531435,-0.2254828,0.9741271,0.5920216,-0.420194,0.5339438,0.4334189,-0.004137326,-5.32E-08,-8.65E-08,0.9999919,0.01521928,-0.008083277,0.9998474,0.002940501,-0.008085776,-0.01522392,-0.002941445,0.9998473,-0.008107544,-0.01526505,-0.00294937,0.9998464,0,0,0,1,0.1298714,0.178026,0.71904,0.6591071,0.5292345,-0.5793782,-0.4138398,-0.461486,-0.01033094,0.0946313,-0.05710637,0.9938198,0.07729964,0.1359097,-0.0938077,0.9832366,-0.03900699,-0.1108532,0.02867836,0.992657,-0.03900697,-0.1108532,0.02867835,0.9926572,0.1201643,-0.051581,-0.7016974,0.7003721,-0.3381527,-0.4576531,-0.5048011,0.64914,-0.1294808,0.4482121,0.2028033,0.8609366,-0.0521066,0.287022,0.05178744,0.955103,2
6.66E-08,0,0,1,-0.01094252,0.988628,0.02868854,-0.1472137,0.1075423,-0.6679092,0.1503128,-0.7209286,-1.66E-07,6.42E-06,0.1969849,0.9804066,-0.5005428,-0.4736138,0.4883622,-0.5353963,-0.001775703,2.96E-06,0.001649075,0.9999969,0.02691981,0.7186635,-0.05825965,-0.69239,3.87E-06,-0.01502249,-0.2198883,0.9754093,0.5905099,-0.4213244,0.5366196,0.4310721,-0.004298614,-7.72E-08,-5.32E-08,0.9999908,0.01488752,-0.008019702,0.9998508,0.003492992,-0.008022116,-0.01489184,-0.003494075,0.9998508,-0.008043789,-0.01493222,-0.003503524,0.9998501,0,0,0,1,0.1303672,0.1786411,0.719263,0.6585994,0.5280148,-0.5785186,-0.4153471,-0.4626064,-0.01052283,0.09640858,-0.05767145,0.9936145,0.07655381,0.1385152,-0.09380895,0.9829314,-0.0382992,-0.11103,0.0287929,0.9926615,-0.03829918,-0.1110299,0.0287929,0.9926618,0.1200808,-0.0502881,-0.7013398,0.7008382,-0.3380983,-0.4576972,-0.505069,0.6489287,-0.1288529,0.4476745,0.2026534,0.8613461,-0.05243808,0.2854029,0.0519903,0.9555593,2
6.66E-08,0,0,1,-0.009464359,0.9882389,0.02765235,-0.1500987,0.09435096,-0.6895474,0.1457061,-0.7031302,7.32E-08,4.84E-05,0.1473641,0.9890825,-0.5016012,-0.4671303,0.4690927,-0.5569002,-0.00188753,4.06E-06,0.002217742,0.999996,0.02367634,0.7199073,-0.05376485,-0.6915794,3.81E-06,-0.01474454,-0.2149561,0.9765125,0.5903606,-0.4208371,0.5380504,0.4299683,-0.004394359,1.21E-08,7.80E-09,0.9999905,0.01459025,-0.007876938,0.9998541,0.004098014,-0.007879243,-0.01459453,-0.004099261,0.9998541,-0.007900597,-0.0146341,-0.004110373,0.9998534,0,0,0,1,0.1306642,0.1791088,0.7194934,0.6581612,0.5267735,-0.5777304,-0.4169084,-0.4635996,-0.01065075,0.09892813,-0.05820944,0.9933334,0.07446649,0.1436021,-0.09362133,0.9823788,-0.03756496,-0.1111803,0.02884492,0.9926712,-0.03756494,-0.1111803,0.02884492,0.9926712,0.1199897,-0.04907423,-0.7009873,0.7012925,-0.3380523,-0.4577122,-0.5053431,0.6487287,-0.1282399,0.4471767,0.2023821,0.8617594,-0.05255824,0.2840191,0.05220599,0.9559528,2
6.66E-08,0,0,1,-0.007825505,0.987854,0.02657072,-0.1528963,0.07332999,-0.7045999,0.1354609,-0.6926847,-2.34E-07,9.51E-06,0.08038905,0.9967636,-0.493834,-0.4700524,0.449569,-0.5771194,-0.00210987,5.07E-06,0.002418238,0.9999951,0.02112622,0.7219198,-0.04916261,-0.6899049,3.62E-06,-0.01445405,-0.2108486,0.9774119,0.5911682,-0.4195316,0.5388011,0.4291933,-0.004502209,2.59E-08,-6.88E-08,0.9999901,0.01434931,-0.007681099,0.9998565,0.004725683,-0.007683317,-0.01435339,-0.004727086,0.9998564,-0.007704164,-0.0143923,-0.004739919,0.9998557,0,0,0,1,0.130744,0.1793807,0.7197055,0.65784,0.5256141,-0.5771656,-0.4183647,-0.4643076,-0.01070939,0.1016657,-0.05866372,0.9930301,0.07246951,0.1477917,-0.09339221,0.9819293,-0.03680873,-0.1113237,0.0288081,0.9926847,-0.0368087,-0.1113237,0.02880808,0.9926848,0.1199843,-0.0479221,-0.7006856,0.7016748,-0.3379739,-0.457829,-0.5055867,0.6484977,-0.1276615,0.4467703,0.2018867,0.8621726,-0.05258895,0.2828882,0.05249939,0.9562706,2
6.66E-08,0,0,1,-0.005989573,0.9874774,0.0255257,-0.1555671,0.04677038,-0.7140843,0.1209722,-0.6879405,-1.18E-07,-1.23E-07,0.000689843,0.9999998,-0.479072,-0.4799393,0.4299112,-0.5960913,-0.002417192,5.74E-06,0.002409136,0.9999943,0.02459988,0.7233897,-0.04981254,-0.6882014,4.20E-06,-0.015173,-0.2229101,0.9747211,0.5960866,-0.4128305,0.5426984,0.4239466,-0.004780283,5.06E-08,9.62E-09,0.9999891,0.01417286,-0.007459607,0.9998577,0.005367849,-0.007461738,-0.01417686,-0.005369438,0.9998577,-0.007482006,-0.01421547,-0.005384009,0.999857,0,0,0,1.000001,0.1306129,0.1794568,0.7198695,0.6576663,0.5246212,-0.5769276,-0.4195932,-0.4646183,-0.01070542,0.1042268,-0.05898767,0.9927458,0.07077906,0.1507915,-0.09314869,0.9816198,-0.03611469,-0.1114768,0.02866249,0.9926975,-0.03611468,-0.1114767,0.0286625,0.9926974,0.1201261,-0.04696612,-0.700523,0.7018778,-0.337976,-0.4581747,-0.5055432,0.6482863,-0.1271324,0.4464468,0.2011378,0.8625935,-0.05250588,0.2821228,0.05284532,0.9564825,2
6.66E-08,0,0,1,-0.003981726,0.9871051,0.02457342,-0.1581258,0.04833252,-0.7159169,0.1327616,-0.6837408,-5.40E-09,1.17E-08,1.73E-07,1,-0.4793613,-0.4756962,0.4375812,-0.5936741,-0.002794201,6.72E-06,0.002415261,0.9999933,0.03150421,0.7246095,-0.05342567,-0.6863632,4.72E-06,-0.0165083,-0.2443797,0.9695394,0.6032913,-0.402646,0.5483581,0.4161967,-0.005104113,7.54E-08,-1.46E-08,0.9999871,0.01406642,-0.007222588,0.999857,0.006005939,-0.007224666,-0.01407048,-0.006007717,0.9998569,-0.007244281,-0.01410868,-0.006024018,0.9998561,0,0,0,1,0.130289,0.1793666,0.719982,0.6576313,0.5238294,-0.5770821,-0.4205112,-0.464489,-0.01065401,0.106374,-0.05916558,0.9925076,0.06943753,0.1527137,-0.09293261,0.9814385,-0.03560854,-0.1116244,0.0284246,0.9927056,-0.03560852,-0.1116242,0.02842461,0.9927057,0.1203477,-0.04619107,-0.7003696,0.702044,-0.3381724,-0.4586063,-0.5054201,0.6479743,-0.126475,0.4461651,0.2000825,0.8630808,-0.05232741,0.2816944,0.05328538,0.9565938,2
6.66E-08,0,0,1,-0.00190771,0.9867213,0.02375139,-0.1606653,0.05053343,-0.7125934,0.1429196,-0.6850044,-1.21E-07,-3.27E-08,-1.75E-07,1,-0.4768453,-0.4762959,0.4494321,-0.5863206,-0.003237069,8.31E-06,0.002565208,0.9999917,0.03691226,0.7252893,-0.05597172,-0.6851715,5.73E-06,-0.01782221,-0.2624067,0.9647929,0.6091624,-0.393818,0.5536458,0.4090293,-0.005342559,-4.02E-09,1.47E-07,0.9999857,0.01402464,-0.006971508,0.9998556,0.00660212,-0.006973541,-0.01402864,-0.006604083,0.9998555,-0.00699245,-0.01406664,-0.006621991,0.9998547,0,0,0,1,0.1298301,0.1791522,0.7200705,0.6576831,0.5232245,-0.5776804,-0.4210519,-0.4639365,-0.01059411,0.1079907,-0.0591919,0.992332,0.06839284,0.1538377,-0.09277122,0.9813516,-0.03532174,-0.1117333,0.02815035,0.9927113,-0.03532176,-0.111733,0.02815036,0.9927114,0.1206467,-0.04549685,-0.7003518,0.7020556,-0.3384833,-0.4592555,-0.5050223,0.6476623,-0.1256683,0.4459332,0.1987116,0.8636349,-0.05162214,0.282059,0.05414892,0.9564761,2
6.66E-08,0,0,1,0.000157237,0.9863021,0.02310451,-0.1633226,0.05321562,-0.70533,0.1512084,-0.6905171,-2.00E-07,-2.60E-07,0.000426449,1,-0.4725411,-0.4803408,0.4641318,-0.5749432,-0.003737894,1.07E-05,0.002864693,0.9999891,0.04139677,0.7261452,-0.0579772,-0.6838406,6.46E-06,-0.01912898,-0.2787026,0.960187,0.6144523,-0.385345,0.5585665,0.4024439,-0.005495316,3.17E-08,1.11E-07,0.9999849,0.01402665,-0.006718096,0.9998536,0.007132055,-0.006720081,-0.01403081,-0.00713419,0.9998537,-0.006738289,-0.01406887,-0.007153523,0.9998528,0,0,0,0.9999999,0.1293177,0.1788448,0.7201893,0.6577378,0.5227494,-0.5787426,-0.4211819,-0.4630296,-0.01054553,0.1090636,-0.05907525,0.992222,0.0675595,0.1544117,-0.09263598,0.9813316,-0.03519584,-0.1117961,0.02788282,0.9927164,-0.03519587,-0.1117963,0.02788281,0.9927165,0.1208468,-0.0448613,-0.7004584,0.7019555,-0.3388924,-0.4599322,-0.5045325,0.6473496,-0.1247153,0.4456951,0.1971466,0.8642544,-0.05142995,0.2821064,0.05451842,0.9564514,2
6.66E-08,0,0,1,0.002255118,0.9858276,0.0226636,-0.1662089,0.05522776,-0.6971323,0.157397,-0.6972682,-5.00E-08,-1.86E-07,-1.06E-07,1,-0.4675111,-0.4853677,0.4785694,-0.5628706,-0.004245136,1.36E-05,0.00321618,0.999986,0.04550141,0.7280846,-0.05945907,-0.6813865,7.27E-06,-0.02034157,-0.2940684,0.9555683,0.6198502,-0.3763212,0.5628035,0.3967633,-0.005713382,-5.72E-08,-3.80E-08,0.999984,0.01405109,-0.006486516,0.9998515,0.007617417,-0.006488452,-0.01405524,-0.007619733,0.9998513,-0.006505999,-0.01409326,-0.007640345,0.9998506,0,0,0,1,0.1288446,0.1784629,0.720401,0.657703,0.5223505,-0.5802397,-0.4208997,-0.4618619,-0.01050741,0.1096681,-0.05880509,0.9921722,0.06690375,0.1545342,-0.09247612,0.981373,-0.03517029,-0.1118317,0.02762665,0.9927207,-0.03517031,-0.1118316,0.02762665,0.9927207,0.1209391,-0.04396677,-0.7006785,0.7017771,-0.3391787,-0.4606671,-0.5040514,0.6470525,-0.1236252,0.4454713,0.1953668,0.8649307,-0.05203026,0.2816723,0.05432009,0.9565586,2
6.66E-08,0,0,1,0.004458382,0.9852867,0.02241983,-0.169374,0.05635481,-0.6914207,0.1625906,-0.7016594,-1.08E-07,6.37E-08,0.000693213,0.9999999,-0.4638168,-0.4881842,0.4900452,-0.5535399,-0.004667807,1.61E-05,0.003476481,0.9999835,0.04936958,0.7303815,-0.06057002,-0.678555,8.26E-06,-0.02153381,-0.3086804,0.9509221,0.6250182,-0.3673291,0.5668133,0.3913367,-0.006072926,2.43E-08,-2.82E-08,0.9999818,0.01408331,-0.006297692,0.9998482,0.008089767,-0.006299599,-0.01408769,-0.008092274,0.9998482,-0.0063166,-0.01412565,-0.008114107,0.9998477,0,0,0,1,0.1285266,0.1780347,0.7207257,0.6575257,0.5220195,-0.5821023,-0.4202127,-0.4605159,-0.01046568,0.1099316,-0.05835268,0.9921701,0.06642694,0.1541908,-0.09222163,0.9814832,-0.0352249,-0.1118363,0.02737953,0.9927249,-0.03522487,-0.1118361,0.02737953,0.9927249,0.1208957,-0.04294233,-0.7010266,0.7015002,-0.3394584,-0.4614032,-0.5034658,0.6468368,-0.1224046,0.4452028,0.1934556,0.8656718,-0.05096983,0.2820419,0.05492454,0.956472,2
6.66E-08,0,0,1,0.006688394,0.9846714,0.0223766,-0.1728496,0.05483032,-0.6901433,0.1656815,-0.7023147,-9.74E-10,6.82E-09,0.000142808,1,-0.4624294,-0.4876243,0.4963198,-0.5495896,-0.004935033,1.74E-05,0.003543533,0.9999817,0.05166038,0.7334708,-0.05990167,-0.6751029,8.78E-06,-0.02232832,-0.3183413,0.9477134,0.6290457,-0.3600363,0.569501,0.3877431,-0.006368898,-5.52E-08,1.38E-08,0.9999799,0.01408235,-0.006154737,0.9998459,0.008520579,-0.006156633,-0.01408663,-0.00852327,0.9998457,-0.006173224,-0.01412459,-0.008546208,0.9998449,0,0,0,1,0.1284188,0.1775778,0.7211239,0.6572336,0.5218078,-0.5842158,-0.4191512,-0.4590441,-0.01038338,0.1100151,-0.05764898,0.9922027,0.06613746,0.1533475,-0.09182402,0.9816719,-0.03536265,-0.1118203,0.0271216,0.9927292,-0.03536268,-0.1118205,0.02712159,0.9927292,0.1208471,-0.04184015,-0.7014607,0.7011414,-0.3396974,-0.4622146,-0.5028245,0.6466312,-0.1210863,0.4448363,0.1915044,0.8664789,-0.05066224,0.2820492,0.05491076,0.9564872,2
6.66E-08,0,0,1,0.00881651,0.9839695,0.02258397,-0.1766813,0.05139919,-0.6929156,0.1674727,-0.6994135,-5.90E-08,-1.72E-08,-8.36E-08,1,-0.4634649,-0.4833876,0.4978703,-0.5510554,-0.005020908,1.67E-05,0.003336184,0.9999821,0.05295478,0.7377475,-0.05773688,-0.6705155,9.01E-06,-0.02256324,-0.3230376,0.9461172,0.632017,-0.3548077,0.5702131,0.3866819,-0.00649362,3.64E-08,4.82E-08,0.999979,0.01398218,-0.006053018,0.9998447,0.008862397,-0.00605491,-0.01398665,-0.008865204,0.9998446,-0.006071203,-0.01402419,-0.008889052,0.9998437,0,0,0,0.9999999,0.1284991,0.1771382,0.7215312,0.656889,0.52178,-0.5864442,-0.4177645,-0.4574957,-0.01022614,0.1100705,-0.05665236,0.9922555,0.065993,0.1521614,-0.09126081,0.9819187,-0.03559839,-0.1118639,0.02681413,0.9927237,-0.03559841,-0.1118641,0.02681414,0.9927239,0.1209748,-0.04072864,-0.7019918,0.7006524,-0.3412516,-0.466562,-0.5026822,0.6427894,-0.1195908,0.4478214,0.1925636,0.8649127,-0.05016289,0.2819523,0.05497297,0.9565381,2
6.66E-08,0,0,1,0.01083808,0.9831762,0.02308829,-0.1808704,0.04632097,-0.6986006,0.1677966,-0.6940143,-6.20E-08,1.05E-07,0.000546903,1,-0.4654825,-0.4759445,0.4962598,-0.557252,-0.004910758,1.34E-05,0.00272143,0.9999844,0.05207634,0.7434796,-0.0533604,-0.6645893,8.56E-06,-0.02225107,-0.321178,0.9467577,0.6338923,-0.3516055,0.5687968,0.3886193,-0.006527253,6.09E-08,-1.56E-07,0.9999789,0.01375264,-0.005989748,0.9998459,0.009117204,-0.005991618,-0.01375691,-0.009120071,0.9998458,-0.006007747,-0.01379384,-0.009144635,0.999845,0,0,0,0.9999999,0.1287265,0.1767984,0.7218854,0.6565465,0.5219795,-0.5886143,-0.4161555,-0.4559449,-0.009976134,0.1102598,-0.05536134,0.9923101,0.06589701,0.1510323,-0.09054738,0.9821653,-0.03593465,-0.112025,0.02648889,0.9927021,-0.03593463,-0.112025,0.02648889,0.9927023,0.1213202,-0.03970454,-0.7025632,0.7000784,-0.3435936,-0.4739362,-0.5027502,0.6360583,-0.1182991,0.4535013,0.1959678,0.8613585,-0.0504363,0.2813335,0.05457375,0.9567284,2
6.66E-08,0,0,1,0.01282556,0.9823084,0.02388689,-0.1852975,0.0391214,-0.7098338,0.1672669,-0.6831013,1.03E-07,5.33E-08,0.000142567,1,-0.4664554,-0.4650685,0.4890901,-0.5717707,-0.004523667,7.25E-06,0.001598854,0.9999887,0.04976625,0.7477644,-0.04895131,-0.6602846,8.73E-06,-0.02239281,-0.3173605,0.9480407,0.6342727,-0.3503438,0.5679879,0.390317,-0.006406528,1.15E-07,4.72E-08,0.9999796,0.01343941,-0.005958378,0.9998485,0.009319038,-0.005960201,-0.01344357,-0.009321908,0.9998485,-0.005976289,-0.01347984,-0.009347061,0.9998478,0,0,0,1,0.1291044,0.1766453,0.7221642,0.6562072,0.5223905,-0.5905827,-0.4144386,-0.4544903,-0.009637692,0.1107119,-0.05382403,0.9923475,0.06574532,0.1504317,-0.08968958,0.9823464,-0.0363136,-0.1122465,0.02623223,0.9926704,-0.03631361,-0.1122464,0.02623224,0.9926704,0.1217311,-0.038805,-0.703099,0.6995199,-0.3457434,-0.4809335,-0.5028196,0.6295535,-0.1170792,0.458801,0.1990584,0.858004,-0.04504511,0.2766074,0.04871141,0.9586904,2
6.66E-08,0,0,1,0.01470329,0.9814039,0.02501416,-0.1897483,0.03219046,-0.7193039,0.1657173,-0.6738718,0,0,0,0.9999999,-0.4589753,-0.4596631,0.4808317,-0.5889416,-0.003810135,1.01E-06,0.000258615,0.9999927,0.04609592,0.756023,-0.0425531,-0.6515318,8.41E-06,-0.02195976,-0.3116488,0.9499438,0.6363895,-0.3460146,0.5647956,0.3953337,-0.005979583,-2.48E-08,-1.03E-07,0.9999824,0.0130068,-0.006527671,0.9998495,0.0094449,-0.006529637,-0.01301065,-0.009447801,0.9998496,-0.006547269,-0.01304583,-0.009473315,0.9998488,0,0,0,1,0.1305276,0.1752295,0.7227094,0.6557049,0.5228676,-0.5922623,-0.4127182,-0.4533205,-0.006863691,0.111739,-0.05850318,0.9919909,0.06304073,0.1507554,-0.08816731,0.9826121,-0.03572243,-0.1126445,0.02582471,0.9926574,-0.03572242,-0.1126444,0.02582471,0.9926573,0.1199147,-0.03703747,-0.7047575,0.6982593,-0.3461919,-0.4821365,-0.5024016,0.6287201,-0.1156127,0.4582607,0.1969811,0.8589703,-0.04583529,0.2796467,0.05137402,0.9576316,2
6.66E-08,0,0,1,0.01637383,0.9805028,0.02656282,-0.1940115,0.02540183,-0.7302022,0.1636035,-0.6628674,5.85E-08,-7.51E-08,0.000424704,0.9999999,-0.4480642,-0.457686,0.4689659,-0.6081389,-0.003003189,-1.02E-07,8.92E-08,0.9999956,0.04206784,0.7677823,-0.03478869,-0.6383809,7.96E-06,-0.02121365,-0.3057633,0.9518711,0.6405923,-0.3383987,0.5589488,0.4033661,-0.005026135,4.83E-08,6.90E-08,0.9999875,0.0127569,-0.00667198,0.9998517,0.009440431,-0.006673964,-0.01276059,-0.009443281,0.9998517,-0.006692022,-0.0127952,-0.009468829,0.999851,0,0,0,1,0.1312699,0.1752633,0.723023,0.6552014,0.5207584,-0.595363,-0.4118839,-0.4524437,-0.007360662,0.1136061,-0.05970549,0.9917031,0.06252299,0.1523931,-0.08707429,0.9824895,-0.03543822,-0.1128513,0.02558612,0.9926501,-0.03543825,-0.1128515,0.0255861,0.99265,0.1203285,-0.03629959,-0.7053932,0.6975845,-0.3462504,-0.4832042,-0.5020099,0.6281806,-0.114685,0.4578087,0.1953297,0.8597125,-0.0450176,0.2796839,0.05147883,0.9576539,2
6.66E-08,0,0,1,0.0176233,0.9796506,0.028695,-0.1978658,0.01909621,-0.7404224,0.159622,-0.652634,6.47E-09,6.75E-08,5.41E-08,1,-0.4378443,-0.458242,0.4566476,-0.6243237,-0.002397338,-9.41E-08,3.68E-07,0.9999974,0.03657996,0.7779378,-0.02697543,-0.6266955,7.33E-06,-0.02025714,-0.2993471,0.9539291,0.6437739,-0.3322833,0.5536017,0.4106922,-0.00335089,5.39E-08,-2.92E-08,0.9999945,0.01260915,-0.007041073,0.9998534,0.009213923,-0.007043175,-0.01261291,-0.00921669,0.9998533,-0.007062238,-0.01264696,-0.00924165,0.9998526,0,0,0,1,0.1321556,0.1752869,0.7234055,0.6545947,0.5210737,-0.5962121,-0.4102245,-0.452471,-0.006952165,0.1156463,-0.05791352,0.991577,0.06170011,0.1554999,-0.08587831,0.9821605,-0.0345626,-0.113129,0.02508444,0.9926625,-0.03456265,-0.113129,0.02508437,0.9926624,0.1210136,-0.03564176,-0.7061782,0.6967051,-0.3462774,-0.4843495,-0.5015442,0.6276557,-0.1139503,0.4573709,0.1937484,0.8604009,-0.04441945,0.2796302,0.05161728,0.9576902,2
6.66E-08,0,0,1,0.0195522,0.978861,0.02986212,-0.201388,0.01428732,-0.7473735,0.1558648,-0.645705,-1.10E-07,-7.29E-08,2.24E-07,1,-0.4317763,-0.4585916,0.4468222,-0.6353054,-0.002065408,-2.79E-08,4.13E-07,0.9999979,0.03206204,0.7887795,-0.01825629,-0.6135679,6.69E-06,-0.01877442,-0.2910308,0.9565295,0.6470546,-0.3265474,0.5461661,0.419988,-0.001512065,-4.96E-08,-4.34E-07,0.9999989,0.01250729,-0.007246118,0.999853,0.009237732,-0.00724825,-0.01251106,-0.0092405,0.999853,-0.00726787,-0.01254488,-0.009265525,0.9998524,0,0,0,1,0.1330208,0.1754019,0.7237984,0.6539544,0.521415,-0.5964544,-0.408534,-0.4532873,-0.00663518,0.1183425,-0.05617705,0.9913608,0.06057213,0.1598511,-0.08457801,0.9816448,-0.03336961,-0.1134715,0.02422907,0.9926856,-0.03336959,-0.1134716,0.02422905,0.9926857,0.1219547,-0.03522177,-0.70702,0.6957082,-0.3463843,-0.4854482,-0.5010742,0.6271232,-0.1134503,0.4568846,0.192156,0.8610823,-0.04416008,0.2795094,0.05179844,0.9577278,2
6.66E-08,0,0,1,0.01925916,0.9781676,0.03299013,-0.2042766,0.01184974,-0.7507052,0.1485524,-0.6436097,8.91E-08,1.45E-07,-3.17E-08,1,-0.4305136,-0.4580365,0.4380659,-0.642619,-0.001900212,2.65E-08,7.54E-09,0.9999985,0.0263007,0.8005091,-0.01028943,-0.598655,6.01E-06,-0.01720349,-0.2857142,0.9581606,0.6515453,-0.319023,0.537064,0.4304367,-0.001503528,-9.77E-08,-4.68E-08,0.9999992,0.01255612,-0.007979767,0.9998545,0.008355679,-0.007982101,-0.01255972,-0.008358175,0.9998544,-0.008003733,-0.0125938,-0.008380827,0.9998535,0,0,0,0.9999998,0.1336834,0.1757808,0.7241552,0.6533216,0.5218515,-0.596033,-0.4067949,-0.4549,-0.006435878,0.121527,-0.05455269,0.9910673,0.05927099,0.1648157,-0.08313559,0.9810263,-0.03220129,-0.113791,0.02315224,0.9927127,-0.03220128,-0.1137912,0.02315222,0.992713,0.1230162,-0.03506253,-0.7078714,0.6946623,-0.3465258,-0.4863855,-0.5007175,0.6266028,-0.1130001,0.4560779,0.1906283,0.8619075,-0.04415969,0.2796577,0.05180664,0.9576834,2
6.66E-08,0,0,1,0.01817032,0.9774298,0.0363477,-0.2073154,0.01069914,-0.7507367,0.1402455,-0.6454543,8.18E-08,2.58E-08,1.48E-07,1,-0.4313856,-0.4599436,0.4301045,-0.6460407,-0.024846,7.96E-08,8.04E-08,0.9996916,0.02077599,0.8135725,-0.002649164,-0.5810863,5.29E-06,-0.01556994,-0.2818274,0.9593388,0.656607,-0.3101361,0.5257275,0.44305,-0.001499979,2.24E-07,3.62E-07,0.9999987,0.01254296,-0.008753972,0.9998571,0.007205375,-0.008756483,-0.01254643,-0.007207503,0.9998572,-0.008780255,-0.01258069,-0.007227073,0.9998564,0,0,0,1,0.1341139,0.1765545,0.7244657,0.6526805,0.5223615,-0.5949987,-0.4050866,-0.4571878,-0.006320604,0.1248955,-0.05309828,0.9907282,0.05798996,0.1697548,-0.0815417,0.9803938,-0.03117769,-0.113974,0.02212161,0.9927481,-0.03117768,-0.113974,0.0221216,0.9927483,0.12376,-0.03498369,-0.7085832,0.6938083,-0.3465122,-0.4869497,-0.5007316,0.6261613,-0.1128573,0.4549406,0.189172,0.8628483,-0.04432632,0.2798803,0.05176288,0.9576134,2
