Timestamp,Root_P_x,Root_P_y,Root_P_z,Root_Q_x,Root_Q_y,Root_Q_z,Root_Q_w,Hips_P_x,Hips_P_y,Hips_P_z,Hips_Q_x,Hips_Q_y,Hips_Q_z,Hips_Q_w,LeftThigh_P_x,LeftThigh_P_y,LeftThigh_P_z,LeftThigh_Q_x,LeftThigh_Q_y,LeftThigh_Q_z,LeftThigh_Q_w,LeftShin_P_x,LeftShin_P_y,LeftShin_P_z,LeftShin_Q_x,LeftShin_Q_y,LeftShin_Q_z,LeftShin_Q_w,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftFoot_Q_w,LeftToe_P_x,LeftToe_P_y,LeftToe_P_z,LeftToe_Q_x,LeftToe_Q_y,LeftToe_Q_z,LeftToe_Q_w,LeftToeTip_P_x,LeftToeTip_P_y,LeftToeTip_P_z,LeftToeTip_Q_x,LeftToeTip_Q_y,LeftToeTip_Q_z,LeftToeTip_Q_w,RightThigh_P_x,RightThigh_P_y,RightThigh_P_z,RightThigh_Q_x,RightThigh_Q_y,RightThigh_Q_z,RightThigh_Q_w,RightShin_P_x,RightShin_P_y,RightShin_P_z,RightShin_Q_x,RightShin_Q_y,RightShin_Q_z,RightShin_Q_w,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z,RightFoot_Q_w,RightToe_P_x,RightToe_P_y,RightToe_P_z,RightToe_Q_x,RightToe_Q_y,RightToe_Q_z,RightToe_Q_w,RightToeTip_P_x,RightToeTip_P_y,RightToeTip_P_z,RightToeTip_Q_x,RightToeTip_Q_y,RightToeTip_Q_z,RightToeTip_Q_w,Spine1_P_x,Spine1_P_y,Spine1_P_z,Spine1_Q_x,Spine1_Q_y,Spine1_Q_z,Spine1_Q_w,Spine2_P_x,Spine2_P_y,Spine2_P_z,Spine2_Q_x,Spine2_Q_y,Spine2_Q_z,Spine2_Q_w,Spine3_P_x,Spine3_P_y,Spine3_P_z,Spine3_Q_x,Spine3_Q_y,Spine3_Q_z,Spine3_Q_w,Spine4_P_x,Spine4_P_y,Spine4_P_z,Spine4_Q_x,Spine4_Q_y,Spine4_Q_z,Spine4_Q_w,LeftShoulder_P_x,LeftShoulder_P_y,LeftShoulder_P_z,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftShoulder_Q_w,LeftArm_P_x,LeftArm_P_y,LeftArm_P_z,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftArm_Q_w,LeftForeArm_P_x,LeftForeArm_P_y,LeftForeArm_P_z,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftForeArm_Q_w,LeftHand_P_x,LeftHand_P_y,LeftHand_P_z,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,LeftHand_Q_w,Neck_P_x,Neck_P_y,Neck_P_z,Neck_Q_x,Neck_Q_y,Neck_Q_z,Neck_Q_w,Head_P_x,Head_P_y,Head_P_z,Head_Q_x,Head_Q_y,Head_Q_z,Head_Q_w,RightShoulder_P_x,RightShoulder_P_y,RightShoulder_P_z,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightShoulder_Q_w,RightArm_P_x,RightArm_P_y,RightArm_P_z,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightArm_Q_w,RightForeArm_P_x,RightForeArm_P_y,RightForeArm_P_z,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightForeArm_Q_w,RightHand_P_x,RightHand_P_y,RightHand_P_z,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightHand_Q_w
13600,0,0,0,6.657903E-08,0,0,1,0.07336333,0.7213306,-0.1986401,0.1534921,0.2238581,-0.0200618,0.9622501,0.003837936,0.7190018,-0.164845,0.2327027,-0.6339756,0.2942237,-0.6762817,-0.03860577,0.4226126,0.1188577,0.222865,0.6371424,0.2024679,0.7094982,-0.03783239,0.08418299,-0.1186052,0.01205239,0.7378362,-0.6745885,-0.01957919,-0.03943489,0.01373655,0.001160996,0.0133643,0.7127505,-0.7010593,-0.01800572,-0.03952733,0.0005787515,0.07195164,0.0133643,0.7127505,-0.7010593,-0.01800572,0.1428887,0.7236595,-0.2324352,-0.05852069,-0.7356996,0.2183463,0.6384719,0.2223761,0.3533397,-0.06909423,0.4059478,-0.6080464,-0.2231372,0.6447448,0.308093,0.1174916,-0.3976547,-0.0848551,0.8225982,-0.5620754,0.01425164,0.3306823,0.01819644,-0.3031062,-0.08202966,0.7359461,-0.6715505,0.02597386,0.3385568,0.000393243,-0.2337846,-0.08202966,0.7359461,-0.6715505,0.02597386,0.06604838,0.8099275,-0.207583,0.2484414,-0.1889544,0.9465242,-0.08164077,0.06165037,0.8762843,-0.1787086,0.2701843,-0.2224698,0.9185849,-0.1836018,0.0459111,0.9367203,-0.1418837,0.2883174,-0.2528633,0.8793492,-0.282274,0.00298696,1.023979,-0.06751494,0.2883174,-0.2528633,0.8793492,-0.282274,-0.07210768,1.060306,0.04202627,-0.001897029,-0.1978524,0.724194,-0.6606014,-0.1951688,1.066593,0.07853252,-0.2426092,0.5120327,-0.4384656,0.6976472,-0.2857142,0.9425457,0.2747877,-0.6363049,0.3106034,-0.3087703,0.6350613,-0.2848628,0.9426677,0.5491964,-0.7094096,-0.1570882,-0.1921682,0.6596463,-0.06485841,1.161897,0.05003055,0.1095077,-0.009474259,0.9490725,-0.2952621,-0.120582,1.244275,0.05827877,-0.07984111,0.2348265,0.9274563,-0.2798338,0.01855557,1.146648,-0.006950777,0.2972493,0.06741862,0.9386879,0.1611289,0.05228056,1.267322,-0.03552752,0.4261217,-0.2551847,0.8428296,0.2072183,0.1935239,1.462668,0.02765915,0.1067013,-0.3727615,0.9203953,-0.05036511,0.1899123,1.659426,0.2189023,-0.08508825,-0.3495163,0.9091508,-0.2098652
13610,0,0,0,6.657903E-08,0,0,1,0.07332419,0.7196363,-0.199711,0.1538577,0.2226698,-0.0203092,0.9624622,0.003718264,0.7173606,-0.1660784,0.2336732,-0.6324325,0.2956193,-0.676783,-0.03941616,0.4220239,0.118616,0.2224732,0.6360996,0.2032029,0.7103462,-0.03767059,0.08369626,-0.1189869,0.01284256,0.7365335,-0.6760082,-0.01914626,-0.03950647,0.01371759,0.001049923,0.01419523,0.7126621,-0.7011435,-0.01758918,-0.03973088,0.0005799436,0.071844,0.01419523,0.7126621,-0.7011435,-0.01758918,0.1429301,0.7219121,-0.2333435,-0.05965369,-0.7346817,0.2210883,0.6385956,0.2232467,0.3526967,-0.0679211,0.4069633,-0.6060041,-0.2238223,0.6457893,0.3082281,0.1177859,-0.397343,-0.08446623,0.8233047,-0.5611016,0.01415107,0.3307254,0.0182458,-0.3030301,-0.08163669,0.7362147,-0.6713074,0.02588894,0.3385627,0.0003866864,-0.2337186,-0.08163669,0.7362147,-0.6713074,0.02588894,0.06611823,0.8082446,-0.2086281,0.2472913,-0.1896791,0.9467082,-0.08131763,0.06175688,0.8745693,-0.1796744,0.2690846,-0.2235469,0.9187251,-0.1832063,0.0460731,0.9349567,-0.1427463,0.2872777,-0.2542725,0.8794324,-0.2818082,0.003278285,1.022104,-0.06817345,0.2872777,-0.2542725,0.8794324,-0.2818082,-0.07182904,1.058295,0.04140414,0.0001999297,-0.1964287,0.7261679,-0.6588597,-0.1947936,1.065318,0.07810096,-0.2465021,0.5150613,-0.4426006,0.691414,-0.2840365,0.944035,0.2766674,-0.6382713,0.3156979,-0.3102928,0.629812,-0.2807022,0.94605,0.5510499,-0.7120226,-0.1514299,-0.1936695,0.6577119,-0.06436269,1.159848,0.04969441,0.1096014,-0.009592991,0.9492433,-0.2946739,-0.1199822,1.242294,0.05795816,-0.07864876,0.236012,0.9274752,-0.2791107,0.01906579,1.144572,-0.007258442,0.2969978,0.06711504,0.9384762,0.1629424,0.05324701,1.265105,-0.03588631,0.4217423,-0.2590236,0.8438847,0.2071197,0.1948078,1.459487,0.02952236,0.109692,-0.3650323,0.9233114,-0.04706621,0.1929338,1.659552,0.2173295,-0.07548948,-0.333969,0.9143253,-0.216276
13620,0,0,0,6.657903E-08,0,0,1,0.07336245,0.7180291,-0.2007996,0.1542286,0.2215617,-0.02065078,0.9626514,0.003682554,0.7158185,-0.1673163,0.23443,-0.6307164,0.2970794,-0.6774831,-0.04037576,0.421488,0.1182773,0.221981,0.6348441,0.2038504,0.711437,-0.03757653,0.08319713,-0.1193678,0.01401518,0.7354447,-0.6771871,-0.01851012,-0.03976615,0.01361322,0.0008923578,0.01543274,0.7121495,-0.7016535,-0.01695278,-0.04018673,0.0005825663,0.07170531,0.01543274,0.7121495,-0.7016535,-0.01695278,0.1430424,0.7202398,-0.234283,-0.06084254,-0.7338067,0.2236059,0.6386127,0.2240118,0.3520662,-0.06686907,0.4078948,-0.6041774,-0.2245071,0.6466749,0.3083135,0.1180379,-0.3970928,-0.08426659,0.8239246,-0.5602297,0.01380136,0.3307796,0.01828406,-0.3029986,-0.08146846,0.7364321,-0.6711012,0.02557768,0.3386238,0.000381322,-0.2336992,-0.08146846,0.7364321,-0.6711012,0.02557768,0.06627787,0.8066498,-0.2096913,0.2462197,-0.190429,0.9468699,-0.08093303,0.06196472,0.8729422,-0.1806566,0.2680587,-0.224668,0.9188358,-0.1827836,0.04634466,0.9332792,-0.1436191,0.2863037,-0.2557414,0.8794718,-0.2813467,0.003688805,1.020307,-0.06882714,0.2863037,-0.2557414,0.8794718,-0.2813467,-0.07141382,1.056349,0.04080271,0.002281205,-0.1948083,0.7283714,-0.6569016,-0.1942808,1.064197,0.07765874,-0.2506817,0.5178105,-0.4469942,0.6850017,-0.2821926,0.9458978,0.2786046,-0.6403497,0.3204691,-0.3121294,0.6243618,-0.2765226,0.9499985,0.5529256,-0.7149357,-0.1461962,-0.1955808,0.6551659,-0.06373252,1.157861,0.04938719,0.1094461,-0.009920012,0.9494794,-0.2939595,-0.1192236,1.24039,0.05768855,-0.07800202,0.236861,0.9276089,-0.2781269,0.01970109,1.142566,-0.007553038,0.2967919,0.06673417,0.9382831,0.164578,0.05430129,1.262975,-0.03620188,0.4168363,-0.2627095,0.8452633,0.2067881,0.1959971,1.456467,0.0315129,0.1084354,-0.3573487,0.9267101,-0.04185913,0.1959746,1.659832,0.2157508,-0.06475292,-0.3186454,0.9193521,-0.2215045
13630,0,0,0,6.657903E-08,0,0,1,0.07355761,0.7164887,-0.2017787,0.1546435,0.2204812,-0.02106166,0.9628239,0.003806479,0.7143515,-0.1684392,0.2348626,-0.6289498,0.2986014,-0.6783061,-0.04142237,0.4209364,0.1179124,0.2215545,0.6333981,0.2043682,0.7127092,-0.03761455,0.08266379,-0.1197447,0.01456861,0.7342398,-0.6785044,-0.01765073,-0.04001144,0.01351398,0.0007616449,0.0160019,0.7116684,-0.7021483,-0.01612681,-0.04056513,0.0005839968,0.07159208,0.0160019,0.7116684,-0.7021483,-0.01612681,0.1433087,0.718626,-0.2351182,-0.06211256,-0.7330289,0.2258064,0.6386096,0.2247079,0.351397,-0.06584816,0.4087568,-0.6026022,-0.2253408,0.6473101,0.3083438,0.1182618,-0.396872,-0.08434212,0.8244999,-0.5593823,0.01334256,0.3308575,0.01831321,-0.3029961,-0.08158862,0.7366042,-0.6709121,0.02519717,0.3387482,0.0003770901,-0.2337106,-0.08158862,0.7366042,-0.6709121,0.02519717,0.06660651,0.8051232,-0.2106388,0.2451514,-0.1911802,0.9470312,-0.08051676,0.06234583,0.8713837,-0.1815238,0.2670107,-0.2257462,0.9189593,-0.1823676,0.04678551,0.9316723,-0.1443825,0.285282,-0.2571234,0.8795344,-0.2809294,0.004247792,1.018584,-0.06938857,0.285282,-0.2571234,0.8795344,-0.2809294,-0.0708722,1.054483,0.04027648,0.004303933,-0.1930296,0.7307974,-0.6547185,-0.1936395,1.063243,0.07725895,-0.255286,0.5200725,-0.4516769,0.6784849,-0.2802069,0.9482031,0.2806655,-0.642261,0.325095,-0.3144276,0.6188294,-0.2724028,0.9544396,0.5548937,-0.718025,-0.1411915,-0.1981131,0.652117,-0.06298683,1.155954,0.04914509,0.1093394,-0.01020091,0.9497244,-0.2931975,-0.1183419,1.238572,0.05747727,-0.07720957,0.2377112,0.9277876,-0.2770245,0.02046284,1.140641,-0.007766736,0.2965349,0.06660895,0.9380827,0.1662271,0.0554661,1.260914,-0.03649678,0.411386,-0.2662997,0.8469499,0.2062088,0.1971136,1.453579,0.03363481,0.109905,-0.3494443,0.9297173,-0.037892,0.1988577,1.660184,0.2142236,-0.05346149,-0.3033102,0.9243625,-0.2251651
13640,0,0,0,6.657903E-08,0,0,1,0.07383783,0.715059,-0.2026491,0.155043,0.2193702,-0.02162417,0.963001,0.004014835,0.7130192,-0.1694542,0.235032,-0.6272876,0.3000857,-0.6791309,-0.04248312,0.4204029,0.1175107,0.2211963,0.6319358,0.2046986,0.7140224,-0.03780309,0.08211096,-0.1201035,0.01375036,0.7327927,-0.6801078,-0.01671132,-0.04004905,0.01347631,0.0006998646,0.01510084,0.7114931,-0.7023647,-0.01527944,-0.04056574,0.000584116,0.07153746,0.01510084,0.7114931,-0.7023647,-0.01527944,0.1436608,0.717099,-0.235844,-0.06382172,-0.732774,0.227165,0.6382518,0.2246885,0.3505552,-0.06491858,0.4096939,-0.6024272,-0.2264117,0.6465062,0.3083094,0.1184537,-0.3966719,-0.08464257,0.8249783,-0.5586441,0.01279539,0.3309343,0.01834623,-0.3029924,-0.08194949,0.7367964,-0.6706739,0.0247456,0.3389064,0.000373335,-0.2337257,-0.08194949,0.7367964,-0.6706739,0.0247456,0.06704639,0.8037081,-0.2114861,0.2440364,-0.1918678,0.9472229,-0.08001135,0.06284631,0.8699422,-0.1823023,0.2658988,-0.2267115,0.9191312,-0.1819272,0.04734097,0.9301907,-0.1450731,0.2841775,-0.258343,0.8796555,-0.2805496,0.004892036,1.017001,-0.0699112,0.2841775,-0.258343,0.8796555,-0.2805496,-0.07028039,1.052777,0.03975793,0.006272146,-0.190924,0.7332752,-0.6525458,-0.1929609,1.062476,0.07679426,-0.2602247,0.5219413,-0.4566149,0.6718358,-0.2781624,0.9509397,0.2827136,-0.6440079,0.3295987,-0.3171817,0.6132001,-0.2684103,0.9593639,0.5568209,-0.7211944,-0.1361888,-0.2010143,0.6487868,-0.06220226,1.15421,0.04888788,0.1092289,-0.01047009,0.9499736,-0.2924204,-0.1174189,1.236918,0.05724819,-0.0763294,0.2384197,0.9280174,-0.2758875,0.0212811,1.138872,-0.007967648,0.296342,0.06667908,0.9378438,0.1678825,0.05667118,1.259,-0.03682835,0.405661,-0.2698836,0.8487405,0.2055276,0.1981794,1.450847,0.03578308,0.112565,-0.3423558,0.932152,-0.03484763,0.2015025,1.660265,0.2130799,-0.04245114,-0.2875576,0.9293834,-0.2274976
13650,0,0,0,6.657903E-08,0,0,1,0.07411546,0.7136943,-0.2034518,0.1554751,0.2182672,-0.0223383,0.9631656,0.004222646,0.7117733,-0.1703971,0.2352128,-0.6260876,0.301448,-0.6795723,-0.04328758,0.419903,0.1171613,0.2210518,0.6308622,0.2048004,0.7149867,-0.03811223,0.08159305,-0.1204169,0.01234169,0.7314079,-0.6816458,-0.01579453,-0.04005087,0.01344919,0.0006692875,0.01357296,0.7113718,-0.7025358,-0.01447275,-0.04045354,0.0005834007,0.07151242,0.01357296,0.7113718,-0.7025358,-0.01447275,0.1440083,0.7156155,-0.2365066,-0.06528062,-0.7321804,0.2286946,0.638239,0.224989,0.3498023,-0.06400099,0.410457,-0.6017048,-0.2274911,0.6463159,0.3082036,0.1186233,-0.3964997,-0.08503636,0.8255209,-0.5577945,0.01222878,0.3309666,0.01833669,-0.3030455,-0.0823955,0.7367726,-0.6706608,0.02432469,0.3390248,0.0003719045,-0.2337867,-0.0823955,0.7367726,-0.6706608,0.02432469,0.06751005,0.8023599,-0.212265,0.2428711,-0.1925138,0.947441,-0.07942031,0.06337897,0.8685716,-0.1830207,0.264677,-0.2275603,0.9193647,-0.1814692,0.04792093,0.9287884,-0.1457205,0.2829049,-0.2593721,0.8798684,-0.2802188,0.005519398,1.015513,-0.07043374,0.2829049,-0.2593721,0.8798684,-0.2802188,-0.06976026,1.051192,0.03919373,0.008296528,-0.188601,0.7356833,-0.6504853,-0.1923606,1.061807,0.07624397,-0.2653985,0.5234634,-0.4617932,0.6650542,-0.276188,0.9539968,0.2846962,-0.645775,0.3338992,-0.3200582,0.6074939,-0.264558,0.964678,0.5586516,-0.7244851,-0.1313438,-0.203459,0.6453487,-0.06149992,1.152589,0.04856263,0.1090636,-0.01080999,0.9502276,-0.2916436,-0.116577,1.235385,0.05696139,-0.07536595,0.2388015,0.9283341,-0.2747541,0.02204514,1.137214,-0.008192492,0.2962053,0.06682618,0.9376057,0.1693883,0.05777894,1.257207,-0.03719329,0.3999649,-0.2734589,0.8504863,0.2047476,0.1990819,1.448245,0.03790745,0.1153643,-0.3356531,0.934359,-0.03164427,0.204107,1.660274,0.2120324,-0.03225151,-0.271336,0.9341924,-0.2293938
13660,0,0,0,6.657903E-08,0,0,1,0.07424418,0.7123944,-0.2042976,0.1559095,0.2171955,-0.02308717,0.96332,0.004284449,0.7105966,-0.1713778,0.2354052,-0.6245488,0.3029353,-0.6802598,-0.04443088,0.4195426,0.1168057,0.2206938,0.6295323,0.2049846,0.7162158,-0.03850864,0.08116455,-0.1206581,0.01046095,0.7302094,-0.6829827,-0.0148264,-0.0400221,0.0134443,0.0006717014,0.01154413,0.7113619,-0.7025992,-0.01363362,-0.04025495,0.0005820298,0.07151626,0.01154413,0.7113619,-0.7025992,-0.01363362,0.1442039,0.7141922,-0.2372174,-0.06658611,-0.7316484,0.2302838,0.6381429,0.2252438,0.3491228,-0.063171,0.4111759,-0.6007761,-0.2283768,0.6464109,0.308009,0.1187662,-0.396352,-0.0857637,0.8258644,-0.557192,0.01140377,0.331009,0.01837109,-0.3030726,-0.08322611,0.7369768,-0.6703581,0.02364041,0.3392235,0.0003692819,-0.2338417,-0.08322611,0.7369768,-0.6703581,0.02364041,0.06782933,0.8010763,-0.2130865,0.2416697,-0.1931184,0.9476789,-0.07877736,0.06377151,0.867269,-0.1837889,0.2633539,-0.2283255,0.9196587,-0.1809425,0.04836155,0.9274628,-0.1464318,0.2814709,-0.2602798,0.8801916,-0.2798065,0.005998202,1.014129,-0.0710558,0.2814709,-0.2602798,0.8801916,-0.2798065,-0.06942169,1.049751,0.03849349,0.01047774,-0.186176,0.7378813,-0.6486603,-0.1919442,1.061209,0.07555027,-0.2706794,0.5246969,-0.4672551,0.6581025,-0.2744189,0.9573393,0.2865272,-0.6478955,0.3377679,-0.3228059,0.6016155,-0.2608992,0.9704952,0.5602881,-0.7280969,-0.1267831,-0.2048298,0.6417521,-0.06096076,1.151111,0.04808174,0.1087943,-0.01124189,0.9505085,-0.2908119,-0.1158876,1.234002,0.05652931,-0.0744247,0.2388855,0.9287185,-0.2736369,0.02266339,1.135669,-0.008538408,0.2960688,0.066845,0.9374231,0.1706268,0.05868857,1.255553,-0.03762893,0.3946887,-0.2770054,0.8520151,0.2038615,0.1997497,1.445799,0.03989899,0.1185115,-0.3291931,0.9363731,-0.02816097,0.2066895,1.660299,0.2109032,-0.01920316,-0.2477009,0.9402242,-0.2329263
13670.01,0,0,0,6.657903E-08,0,0,1,0.07426261,0.7111135,-0.2051183,0.1560125,0.2162964,-0.02403425,0.9634824,0.004249498,0.7094757,-0.1723038,0.2356884,-0.6229876,0.3044767,-0.6809049,-0.04565049,0.4193041,0.1165659,0.2203452,0.6282116,0.2052132,0.7174162,-0.03896674,0.0808766,-0.1208072,0.00831708,0.7294301,-0.6838632,-0.01392874,-0.03998372,0.01343089,0.0006805974,0.009242895,0.711306,-0.7027041,-0.0128645,-0.04000872,0.0005807185,0.0715277,0.009242895,0.711306,-0.7027041,-0.0128645,0.1442757,0.7127513,-0.2379329,-0.06789347,-0.7311039,0.2318448,0.6380638,0.2253637,0.3484221,-0.06236459,0.4118961,-0.5999346,-0.2292713,0.6464168,0.3077208,0.1188944,-0.3962179,-0.08672878,0.8261701,-0.5566065,0.01049734,0.3310253,0.01840649,-0.3031139,-0.08430579,0.737187,-0.6700175,0.02290473,0.3394302,0.0003674938,-0.2339157,-0.08430579,0.737187,-0.6700175,0.02290473,0.06805107,0.7998062,-0.2139439,0.2405714,-0.1934607,0.9479513,-0.07801728,0.0640758,0.8659971,-0.1846306,0.2620583,-0.2288987,0.9199961,-0.1803826,0.04871055,0.9261822,-0.1472412,0.2799838,-0.261063,0.8805502,-0.2794399,0.006360628,1.012798,-0.07180044,0.2799838,-0.261063,0.8805502,-0.2794399,-0.06922571,1.048378,0.03764816,0.01287181,-0.1836721,0.7398687,-0.6470651,-0.1916699,1.060605,0.07471774,-0.2758217,0.5258954,-0.4728264,0.6509929,-0.272787,0.9607458,0.2881435,-0.6504567,0.3410614,-0.3253343,0.5956013,-0.257378,0.9766265,0.5616601,-0.7321349,-0.1224896,-0.2053057,0.6378279,-0.06057715,1.149702,0.04743942,0.108452,-0.01166185,0.9507703,-0.2900653,-0.1153692,1.232678,0.05593124,-0.07356356,0.2388666,0.9290816,-0.272651,0.02313894,1.13419,-0.009025557,0.2959614,0.06649587,0.9372829,0.1717152,0.05944864,1.253991,-0.03810761,0.3901361,-0.2805868,0.8532263,0.2026572,0.2001886,1.443485,0.0418072,0.1219276,-0.3228258,0.9382569,-0.02431546,0.2092706,1.660374,0.2096686,-0.01159705,-0.2332389,0.9432026,-0.236292
13680,0,0,0,6.657903E-08,0,0,1,0.07418288,0.7098287,-0.2059002,0.1560597,0.2155473,-0.0248218,0.9636226,0.004125677,0.7083254,-0.1731735,0.236149,-0.6214097,0.3061188,-0.6814505,-0.0469052,0.4191603,0.1165068,0.2200615,0.6269194,0.2055508,0.718536,-0.03944819,0.08074428,-0.1208595,0.006162067,0.7292078,-0.6841396,-0.01308371,-0.03996538,0.01337552,0.0006740856,0.006934463,0.711042,-0.7030105,-0.01213608,-0.03977778,0.000579884,0.07153082,0.006934463,0.711042,-0.7030105,-0.01213608,0.1442401,0.7113321,-0.2386269,-0.06898214,-0.7304177,0.2336048,0.6380911,0.2256421,0.3478017,-0.06155476,0.4125383,-0.5986007,-0.2300598,0.6469636,0.3073374,0.1190118,-0.3960765,-0.08796859,0.8264729,-0.555982,0.009391045,0.3310291,0.01843516,-0.3031664,-0.08568524,0.7373655,-0.6696758,0.02201595,0.3396721,0.0003664209,-0.2340052,-0.08568524,0.7373655,-0.6696758,0.02201595,0.06813904,0.7985294,-0.2147627,0.2396085,-0.1937408,0.9481884,-0.07740228,0.06422836,0.8647184,-0.1854365,0.2608824,-0.2294047,0.9202889,-0.1799514,0.04889311,0.9248924,-0.148017,0.2786009,-0.2617754,0.8808581,-0.2791847,0.006537326,1.011452,-0.07251488,0.2786009,-0.2617754,0.8808581,-0.2791847,-0.06921432,1.046975,0.03683788,0.01542617,-0.1811608,0.7418917,-0.6453989,-0.1915666,1.059991,0.0739423,-0.2807571,0.5270775,-0.4783241,0.643872,-0.2713108,0.9641072,0.2896957,-0.6533199,0.3437966,-0.3278711,0.5894724,-0.2541115,0.982946,0.5629176,-0.7364314,-0.118257,-0.2056804,0.6335454,-0.06040972,1.148267,0.04682184,0.1080327,-0.01208678,0.9510216,-0.2893806,-0.1150782,1.23132,0.05535589,-0.07295699,0.2387678,0.9294447,-0.2716613,0.02339642,1.132707,-0.009495972,0.2957857,0.06588843,0.9372123,0.1726343,0.05997357,1.252446,-0.03849262,0.386311,-0.2842001,0.8541521,0.2010431,0.2002807,1.441248,0.04378706,0.1255039,-0.3164423,0.9400568,-0.02015695,0.211678,1.660478,0.2084351,-0.003080306,-0.2192213,0.9455876,-0.2404099
13690,0,0,0,6.657903E-08,0,0,1,0.07398783,0.7086312,-0.2067383,0.1559783,0.215367,-0.02508291,0.9636694,0.00392063,0.707174,-0.1740309,0.2367886,-0.6199035,0.3078178,-0.6818351,-0.04812928,0.4191189,0.1165726,0.2198367,0.6257465,0.2059211,0.7195204,-0.03995474,0.0807472,-0.1208333,0.004144232,0.7295157,-0.6838425,-0.01220266,-0.04001457,0.01326841,0.000640245,0.00476955,0.7105183,-0.7035709,-0.01136014,-0.03963482,0.0005796456,0.07151544,0.00476955,0.7105183,-0.7035709,-0.01136014,0.144055,0.7100885,-0.2394457,-0.07023425,-0.7298335,0.2351518,0.6380547,0.2255437,0.3473,-0.06089772,0.4130431,-0.5979043,-0.2307377,0.6470441,0.306873,0.1191131,-0.3959202,-0.08955473,0.8267292,-0.5553645,0.008315584,0.331044,0.01846908,-0.3032069,-0.08740581,0.7375678,-0.6692568,0.02119968,0.339961,0.0003662421,-0.2340893,-0.08740581,0.7375678,-0.6692568,0.02119968,0.06799281,0.7973324,-0.2156284,0.2390671,-0.1939442,0.9483017,-0.07717917,0.06410338,0.863515,-0.1862849,0.2599801,-0.2298923,0.920458,-0.1797699,0.0487763,0.923666,-0.148825,0.2773498,-0.2625356,0.8810714,-0.279044,0.006407745,1.010148,-0.07324038,0.2773498,-0.2625356,0.8810714,-0.279044,-0.06949208,1.045578,0.03603955,0.0179899,-0.1787424,0.7441781,-0.6433713,-0.1917277,1.059489,0.07320374,-0.2855467,0.5281568,-0.4837772,0.636768,-0.270097,0.9675723,0.2911758,-0.6562271,0.3461159,-0.3307326,0.5832542,-0.251311,0.9895347,0.5640597,-0.7408497,-0.1141205,-0.2066724,0.6288124,-0.06055952,1.146838,0.04622683,0.1076244,-0.01242011,0.9512281,-0.288839,-0.1151309,1.229952,0.05478947,-0.07247411,0.2388924,0.9297034,-0.2707951,0.02332681,1.131261,-0.009966789,0.2956778,0.06507754,0.9371711,0.1733491,0.06013772,1.250964,-0.03881691,0.3830405,-0.2879118,0.8548568,0.1990146,0.1998965,1.439112,0.04585905,0.1295828,-0.3098399,0.941778,-0.01617768,0.2135704,1.660691,0.2071557,0.007616202,-0.2045389,0.9476284,-0.2451668
